region,country_code,year,life_expectancy,gdp_per_capita,population
asia,wsm,1981,65.37,4079.05,166190
asia,wsm,1982,65.53,4005.41,166885
asia,wsm,1983,65.66,3992.1,166944
asia,wsm,1984,65.79,4011.94,166779
asia,wsm,1985,66,4132.61,166517
asia,wsm,1986,66.22,4317.52,166365
asia,wsm,1987,66.44,4292.38,166773
asia,wsm,1988,66.63,4182.31,167452
asia,wsm,1989,66.82,4285.94,167886
asia,wsm,1990,66.86,4044.96,168186
asia,wsm,1991,66.93,3915.46,168701
asia,wsm,1992,67.24,3860.45,169799
asia,wsm,1993,67.38,3961.75,171362
asia,wsm,1994,67.52,3803.81,173107
asia,wsm,1995,67.65,3998.15,174902
asia,wsm,1996,67.82,4223.33,176713
asia,wsm,1997,68.01,4189.78,178543
asia,wsm,1998,68.23,4220.5,180385
asia,wsm,1999,68.33,4251.08,182211
asia,wsm,2000,68.48,4414.71,184008
asia,wsm,2001,68.64,4674.93,185530
asia,wsm,2002,68.8,4875.94,186630
asia,wsm,2003,68.9,5076.1,187440
asia,wsm,2004,69,5193.11,188073
asia,wsm,2005,68.99,5481.02,188626
asia,wsm,2006,69.22,5546.2,189379
asia,wsm,2007,69.35,5526.49,190478
asia,wsm,2008,69.47,5647.04,191787
asia,wsm,2009,67.51,5542.28,193176
asia,wsm,2010,69.64,5808.4,194672
asia,wsm,2011,69.71,5980.4,196351
asia,wsm,2012,69.63,5705.68,198124
asia,wsm,2013,69.89,5659.95,199939
asia,wsm,2014,69.98,5645.96,201757
asia,wsm,2015,70.06,5811.11,203571
asia,wsm,2016,70.16,6214.82,205544
asia,wsm,2017,70.27,6238.9,207630
asia,wsm,2018,70.38,6139.63,209701
asia,wsm,2019,70.49,6346.26,211905
asia,wsm,2020,70.55,6062.47,214929
asia,wsm,2021,70.73,5534.22,218764
asia,wsm,2022,70.85,5116.34,222382
asia,wsm,2023,70.97,5489.5,225681
europe,smr,1950,72.02,11180.16,12963
europe,smr,1951,72.1,11719.01,13164
europe,smr,1952,72.18,12283.39,13345
europe,smr,1953,72.27,12875.58,13537
europe,smr,1954,72.36,13496.46,13754
europe,smr,1955,72.45,14146.91,13967
europe,smr,1956,72.53,14829.09,14236
europe,smr,1957,72.63,15542.51,14568
europe,smr,1958,72.71,16291.89,14898
europe,smr,1959,72.79,17076.67,15226
europe,smr,1960,72.88,17900.18,15556
europe,smr,1961,72.96,19058.32,15895
europe,smr,1962,73.05,20287.04,16242
europe,smr,1963,73.13,21587.78,16583
europe,smr,1964,73.24,22968.32,16926
europe,smr,1965,73.33,24431.21,17273
europe,smr,1966,73.48,25982.71,17588
europe,smr,1967,73.7,27625.21,17907
europe,smr,1968,73.82,29367.25,18291
europe,smr,1969,73.96,31212.24,18403
europe,smr,1970,74.12,33165.98,18169
europe,smr,1971,74.3,33790.47,18212
europe,smr,1972,74.55,35195.65,18575
europe,smr,1973,74.85,37933.62,19010
europe,smr,1974,75.16,40197.59,19439
europe,smr,1975,75.38,39368.06,19803
europe,smr,1976,75.59,41985.5,20160
europe,smr,1977,75.75,42710,20482
europe,smr,1978,75.91,43649.9,20795
europe,smr,1979,76.15,45771.44,21087
europe,smr,1980,76.39,46933.88,21346
europe,smr,1981,76.82,47002.22,21596
europe,smr,1982,77.3,46912.67,21804
europe,smr,1983,77.67,47229.93,21973
europe,smr,1984,78.02,48525.18,22096
europe,smr,1985,78.32,49652.98,22241
europe,smr,1986,78.64,50829.4,22390
europe,smr,1987,78.97,52206.08,22437
europe,smr,1988,79.23,54142.3,22542
europe,smr,1989,79.47,55688.05,22803
europe,smr,1990,79.7,56518.07,23132
europe,smr,1991,79.91,56389.28,23459
europe,smr,1992,80.09,55807.37,23808
europe,smr,1993,80.3,59609.27,24181
europe,smr,1994,80.41,62703.56,24535
europe,smr,1995,80.67,67478.55,24886
europe,smr,1996,80.91,69837.08,25235
europe,smr,1997,81.13,70699.29,25596
europe,smr,1998,81.3,74517.04,25997
europe,smr,1999,81.47,79663.87,26404
europe,smr,2000,81.54,79783.42,26823
europe,smr,2001,81.63,82306.24,27335
europe,smr,2002,81.7,80374.38,27969
europe,smr,2003,81.71,81286.56,28601
europe,smr,2004,81.63,83129.8,29093
europe,smr,2005,81.6,83496.83,29508
europe,smr,2006,81.64,84939.41,29959
europe,smr,2007,81.72,89257.23,30372
europe,smr,2008,81.8,87428.66,30700
europe,smr,2009,81.85,77019.62,31059
europe,smr,2010,81.9,71156.1,31608
europe,smr,2011,81.94,63458.82,32495
europe,smr,2012,81.95,57854.32,33132
europe,smr,2013,81.96,57136.9,33285
europe,smr,2014,81.96,56558.87,33389
europe,smr,2015,81.97,57542.98,33570
europe,smr,2016,81.98,58432.5,33834
europe,smr,2017,82.03,58201.53,34056
europe,smr,2018,82.09,58898.06,34156
europe,smr,2019,82.17,60076.01,34178
africa,stp,1800,31,1105.32,22731
africa,stp,1801,31,1107.92,22731
africa,stp,1802,31,1109.22,22731
africa,stp,1803,31,1111.82,22731
africa,stp,1804,31,1114.42,22731
africa,stp,1805,31,1115.72,22731
africa,stp,1806,31,1118.32,22731
africa,stp,1807,31,1119.62,22731
africa,stp,1808,31,1122.23,22731
africa,stp,1809,31,1124.83,22731
africa,stp,1810,31,1126.13,22731
africa,stp,1811,31,1128.73,22731
africa,stp,1812,31,1130.03,22731
africa,stp,1813,31,1132.63,22731
africa,stp,1814,31,1135.23,22731
africa,stp,1815,31,1136.53,22731
africa,stp,1816,31,1139.13,22731
africa,stp,1817,31,1140.43,22731
africa,stp,1818,31,1143.03,22731
africa,stp,1819,31,1145.63,22763
africa,stp,1820,31,1146.93,22828
africa,stp,1821,31,1149.53,22925
africa,stp,1822,31,1152.13,23056
africa,stp,1823,31,1153.43,23219
africa,stp,1824,31,1156.03,23384
africa,stp,1825,31,1158.64,23549
africa,stp,1826,31,1159.94,23716
africa,stp,1827,31,1162.54,23885
africa,stp,1828,31,1165.14,24054
africa,stp,1829,31,1166.44,24224
africa,stp,1830,31,1169.04,24396
africa,stp,1831,31,1171.64,24569
africa,stp,1832,31,1172.94,24743
africa,stp,1833,31,1175.54,24919
africa,stp,1834,31,1178.14,25095
africa,stp,1835,31,1179.44,25273
africa,stp,1836,31,1182.04,25452
africa,stp,1837,31,1184.64,25633
africa,stp,1838,31,1185.94,25815
africa,stp,1839,31,1188.54,25998
africa,stp,1840,31,1191.15,26182
africa,stp,1841,31,1192.45,26367
africa,stp,1842,31,1195.05,26554
africa,stp,1843,31,1197.65,26743
africa,stp,1844,31,1200.25,26932
africa,stp,1845,31,1201.55,27123
africa,stp,1846,31,1204.15,27315
africa,stp,1847,31,1206.75,27509
africa,stp,1848,31,1208.05,27704
africa,stp,1849,31,1210.65,27901
africa,stp,1850,31,1213.25,28098
africa,stp,1851,31,1215.85,28304
africa,stp,1852,31,1217.15,28512
africa,stp,1853,31,1219.75,28721
africa,stp,1854,31,1222.35,28931
africa,stp,1855,31,1224.95,29143
africa,stp,1856,31,1226.26,29357
africa,stp,1857,31,1228.86,29572
africa,stp,1858,31,1231.46,29789
africa,stp,1859,31,1234.06,30007
africa,stp,1860,31,1235.36,30227
africa,stp,1861,31,1237.96,30448
africa,stp,1862,31,1240.56,30671
africa,stp,1863,31,1243.16,30896
africa,stp,1864,31,1244.46,31122
africa,stp,1865,31,1247.06,31351
africa,stp,1866,31,1249.66,31580
africa,stp,1867,31,1252.26,31812
africa,stp,1868,31,1253.56,32045
africa,stp,1869,31,1256.16,32280
africa,stp,1870,31,1258.76,32516
africa,stp,1871,30.96,1261.37,32754
africa,stp,1872,30.92,1263.97,32994
africa,stp,1873,30.88,1265.27,33236
africa,stp,1874,30.83,1267.87,33480
africa,stp,1875,30.79,1270.47,33725
africa,stp,1876,30.75,1273.07,33972
africa,stp,1877,30.71,1275.67,34221
africa,stp,1878,30.67,1278.27,34472
africa,stp,1879,30.63,1279.57,34724
africa,stp,1880,30.59,1282.17,34979
africa,stp,1881,30.54,1284.77,35235
africa,stp,1882,30.5,1287.37,35493
africa,stp,1883,30.46,1289.97,35753
africa,stp,1884,30.42,1291.27,36015
africa,stp,1885,30.38,1293.87,36279
africa,stp,1886,30.34,1296.48,36545
africa,stp,1887,30.3,1299.08,36812
africa,stp,1888,30.26,1301.68,37082
africa,stp,1889,30.21,1304.28,37354
africa,stp,1890,30.17,1306.88,37628
africa,stp,1891,30.13,1308.18,37903
africa,stp,1892,30.09,1310.78,38181
africa,stp,1893,30.05,1313.38,38461
africa,stp,1894,30.01,1315.98,38742
africa,stp,1895,29.97,1318.58,39026
africa,stp,1896,29.92,1321.18,39312
africa,stp,1897,29.88,1323.78,39600
africa,stp,1898,29.84,1326.38,39890
africa,stp,1899,29.8,1327.68,40446
africa,stp,1900,29.76,1330.29,41279
africa,stp,1901,29.72,1332.89,42404
africa,stp,1902,29.68,1335.49,43833
africa,stp,1903,29.63,1338.09,45581
africa,stp,1904,29.59,1340.69,47398
africa,stp,1905,29.55,1343.29,49288
africa,stp,1906,29.51,1345.89,51254
africa,stp,1907,29.47,1348.49,53297
africa,stp,1908,29.43,1351.09,55423
africa,stp,1909,29.39,1353.69,57096
africa,stp,1910,29.34,1356.29,58302
africa,stp,1911,29.3,1357.59,59025
africa,stp,1912,29.26,1360.19,59248
africa,stp,1913,29.22,1362.79,58954
africa,stp,1914,29.18,1365.4,58661
africa,stp,1915,29.14,1368,58369
africa,stp,1916,29.1,1370.6,58079
africa,stp,1917,29.06,1373.2,57790
africa,stp,1918,11.22,1375.8,57489
africa,stp,1919,28.97,1378.4,57328
africa,stp,1920,28.93,1381,57306
africa,stp,1921,28.89,1394,57425
africa,stp,1922,28.85,1408.31,57684
africa,stp,1923,28.81,1423.91,58083
africa,stp,1924,28.77,1436.92,58485
africa,stp,1925,28.72,1451.22,58890
africa,stp,1926,28.68,1465.52,59298
africa,stp,1927,28.64,1478.53,59708
africa,stp,1928,28.6,1492.83,60122
africa,stp,1929,28.56,1508.44,60474
africa,stp,1930,28.52,1522.74,60764
africa,stp,1931,28.48,1537.05,60992
africa,stp,1932,28.43,1551.35,61156
africa,stp,1933,28.39,1565.65,61257
africa,stp,1934,28.35,1581.26,61359
africa,stp,1935,28.31,1595.56,61460
africa,stp,1936,29.15,1609.87,61562
africa,stp,1937,29.99,1624.17,61664
africa,stp,1938,30.83,1638.47,61766
africa,stp,1939,31.67,1655.38,61821
africa,stp,1940,32.5,1669.68,61831
africa,stp,1941,33.33,1682.45,61794
africa,stp,1942,34.16,1693.87,61710
africa,stp,1943,34.98,1707.83,61580
africa,stp,1944,35.8,1719.16,61451
africa,stp,1945,36.62,1731.73,61322
africa,stp,1946,37.44,1742.97,61193
africa,stp,1947,38.25,1756.74,61064
africa,stp,1948,39.07,1769.18,60936
africa,stp,1949,39.88,1780.28,60906
africa,stp,1950,40.68,1792.62,60975
africa,stp,1951,40.78,1784,62050
africa,stp,1952,40.92,1778.2,63023
africa,stp,1953,41.05,1775.2,63864
africa,stp,1954,41.14,1846.05,64614
africa,stp,1955,40.86,1656.56,65300
africa,stp,1956,40.42,1744.02,65919
africa,stp,1957,39.59,1725.83,66463
africa,stp,1958,41.08,1887.6,66992
africa,stp,1959,43.11,1686.86,67532
africa,stp,1960,45.02,1864.69,68038
africa,stp,1961,46.98,2001.99,68705
africa,stp,1962,49.03,2129.2,69520
africa,stp,1963,50.47,2254.6,70272
africa,stp,1964,52.11,2374.09,70992
africa,stp,1965,53.23,2483.6,71730
africa,stp,1966,53.53,2622.77,72567
africa,stp,1967,54.63,2731.48,73564
africa,stp,1968,55.29,2834.37,74739
africa,stp,1969,56.11,2940.98,76059
africa,stp,1970,56.96,3041.8,77583
africa,stp,1971,57.92,3138.45,79226
africa,stp,1972,58.73,3134.34,80835
africa,stp,1973,59.72,3115.65,82472
africa,stp,1974,60.1,3222.36,84189
africa,stp,1975,60.68,3309.6,86037
africa,stp,1976,61.3,3260.19,88078
africa,stp,1977,61.77,3896.25,90299
africa,stp,1978,62.14,3884.13,92659
africa,stp,1979,62.17,4387.87,95017
africa,stp,1980,62.3,4228.4,97210
africa,stp,1981,61.97,3702.68,99170
africa,stp,1982,61.66,3733.77,100931
africa,stp,1983,61.38,3505.4,102650
africa,stp,1984,61.44,3213.22,104497
africa,stp,1985,62.16,3422.23,106607
africa,stp,1986,60.04,3137.89,108966
africa,stp,1987,63.2,2963.13,111610
africa,stp,1988,63.4,2938.5,114513
africa,stp,1989,62.99,2943.69,117445
africa,stp,1990,63.49,2798.61,120343
africa,stp,1991,63.75,2753.98,123084
africa,stp,1992,63.82,2696.42,125648
africa,stp,1993,64.08,2686.87,128182
africa,stp,1994,64.06,2691.45,130666
africa,stp,1995,64.1,2689.89,133077
africa,stp,1996,64.07,2674.35,135412
africa,stp,1997,64.14,2645.27,137656
africa,stp,1998,64.24,2655.28,139790
africa,stp,1999,64.57,2665.37,141808
africa,stp,2000,65.02,2622.2,143714
africa,stp,2001,65.48,2633.96,146258
africa,stp,2002,65.86,2646.78,149841
africa,stp,2003,66.19,2783.14,153762
africa,stp,2004,66.51,2803.48,157697
africa,stp,2005,66.65,2908.34,161680
africa,stp,2006,67.22,3080.16,165725
africa,stp,2007,67.59,3104.49,169845
africa,stp,2008,67.87,3210.07,174004
africa,stp,2009,68.6,3199.8,178128
africa,stp,2010,68.99,3324.92,182138
africa,stp,2011,69.25,3398.28,186044
africa,stp,2012,69.25,3433.44,189924
africa,stp,2013,69.44,3527.56,193757
africa,stp,2014,69.76,3687.44,197497
africa,stp,2015,69.99,3762.57,201124
africa,stp,2016,70.22,3852.08,204632
africa,stp,2017,70.44,3934.89,208036
africa,stp,2018,70.68,3987.38,211344
africa,stp,2019,70.93,4013.72,214599
africa,stp,2020,70.72,4058.67,218641
africa,stp,2021,71.32,4052.12,223107
africa,stp,2022,71.5,4012.84,227380
africa,stp,2023,71.67,3945.98,231856
asia,sau,1800,32.1,1120.85,2000000
asia,sau,1801,32.1,1120.85,2004454
asia,sau,1802,32.1,1122.27,2008919
asia,sau,1803,32.1,1122.27,2013393
asia,sau,1804,32.1,1123.69,2017878
asia,sau,1805,32.1,1123.69,2022372
asia,sau,1806,32.1,1125.11,2026876
asia,sau,1807,32.1,1126.53,2031390
asia,sau,1808,32.1,1126.53,2035915
asia,sau,1809,32.1,1127.48,2040449
asia,sau,1810,32.1,1128.9,2045004
asia,sau,1811,32.1,1128.9,2049559
asia,sau,1812,32.1,1130.32,2054124
asia,sau,1813,32.1,1130.32,2058699
asia,sau,1814,32.1,1131.75,2063284
asia,sau,1815,32.1,1133.17,2067879
asia,sau,1816,32.1,1133.17,2072485
asia,sau,1817,32.1,1134.12,2077101
asia,sau,1818,32.1,1134.12,2081727
asia,sau,1819,32.1,1135.54,2086367
asia,sau,1820,32.1,1136.96,2091021
asia,sau,1821,32.1,1137.85,2095688
asia,sau,1822,32.1,1138.75,2100370
asia,sau,1823,32.1,1139.65,2105066
asia,sau,1824,32.1,1140.54,2109772
asia,sau,1825,32.1,1141.44,2114488
asia,sau,1826,32.1,1142.34,2119215
asia,sau,1827,32.1,1143.24,2123953
asia,sau,1828,32.1,1144.14,2128701
asia,sau,1829,32.1,1145.04,2133460
asia,sau,1830,32.1,1145.95,2138229
asia,sau,1831,32.1,1146.85,2143010
asia,sau,1832,32.1,1147.75,2147800
asia,sau,1833,32.1,1148.66,2152602
asia,sau,1834,32.1,1149.56,2157414
asia,sau,1835,32.1,1150.47,2162237
asia,sau,1836,32.1,1151.37,2167071
asia,sau,1837,32.1,1152.28,2171916
asia,sau,1838,32.1,1153.19,2176771
asia,sau,1839,32.1,1154.09,2181637
asia,sau,1840,32.1,1155,2186515
asia,sau,1841,32.1,1155.91,2191403
asia,sau,1842,32.1,1156.82,2196302
asia,sau,1843,32.1,1157.73,2201212
asia,sau,1844,32.1,1158.65,2206133
asia,sau,1845,32.1,1159.56,2211065
asia,sau,1846,32.1,1160.47,2216008
asia,sau,1847,32.1,1161.39,2220962
asia,sau,1848,32.1,1162.3,2225927
asia,sau,1849,32.1,1163.22,2230903
asia,sau,1850,32.1,1164.13,2235890
asia,sau,1851,32.1,1165.05,2234035
asia,sau,1852,32.1,1165.97,2232160
asia,sau,1853,32.1,1166.89,2230265
asia,sau,1854,32.1,1167.8,2228351
asia,sau,1855,32.1,1168.72,2226417
asia,sau,1856,32.1,1169.64,2224463
asia,sau,1857,32.1,1170.57,2222490
asia,sau,1858,32.1,1171.49,2220496
asia,sau,1859,32.1,1172.41,2218483
asia,sau,1860,32.1,1173.33,2216449
asia,sau,1861,32.1,1174.26,2214395
asia,sau,1862,32.1,1175.18,2212321
asia,sau,1863,32.1,1176.11,2210227
asia,sau,1864,32.1,1177.03,2208112
asia,sau,1865,32.1,1177.96,2205977
asia,sau,1866,32.1,1178.89,2203821
asia,sau,1867,32.1,1179.82,2201644
asia,sau,1868,32.1,1180.75,2199447
asia,sau,1869,32.1,1181.68,2197229
asia,sau,1870,32.1,1182.61,2194990
asia,sau,1871,32.2,1186.53,2192730
asia,sau,1872,32.29,1190.47,2190449
asia,sau,1873,32.39,1194.43,2188147
asia,sau,1874,32.49,1198.39,2185824
asia,sau,1875,32.59,1202.37,2183479
asia,sau,1876,32.68,1206.36,2181113
asia,sau,1877,32.78,1210.37,2178725
asia,sau,1878,32.88,1214.39,2176316
asia,sau,1879,32.98,1218.42,2173885
asia,sau,1880,33.07,1222.47,2171433
asia,sau,1881,33.17,1226.53,2168959
asia,sau,1882,33.27,1230.6,2166462
asia,sau,1883,33.37,1234.68,2163944
asia,sau,1884,33.46,1238.78,2161404
asia,sau,1885,33.56,1242.9,2158841
asia,sau,1886,33.66,1247.02,2156256
asia,sau,1887,33.76,1251.16,2153649
asia,sau,1888,33.85,1255.32,2151020
asia,sau,1889,33.95,1259.49,2148367
asia,sau,1890,34.05,1263.67,2145693
asia,sau,1891,34.15,1267.86,2142995
asia,sau,1892,34.24,1272.07,2140275
asia,sau,1893,34.34,1276.3,2137532
asia,sau,1894,34.44,1280.54,2134766
asia,sau,1895,34.54,1284.79,2131977
asia,sau,1896,34.63,1289.05,2129165
asia,sau,1897,34.73,1293.33,2126329
asia,sau,1898,34.83,1297.63,2123471
asia,sau,1899,34.92,1301.94,2122540
asia,sau,1900,35.02,1306.26,2123533
asia,sau,1901,35.12,1310.6,2126448
asia,sau,1902,35.22,1314.95,2131279
asia,sau,1903,35.31,1319.31,2138024
asia,sau,1904,35.41,1323.69,2144761
asia,sau,1905,35.51,1328.09,2151490
asia,sau,1906,35.61,1332.5,2158212
asia,sau,1907,35.7,1336.92,2164925
asia,sau,1908,35.8,1341.36,2171629
asia,sau,1909,35.9,1345.82,2179364
asia,sau,1910,36,1350.28,2188136
asia,sau,1911,36.09,1354.77,2197948
asia,sau,1912,36.19,1359.27,2208805
asia,sau,1913,36.29,1363.78,2220711
asia,sau,1914,36.39,1413.07,2232649
asia,sau,1915,36.48,1464.14,2244619
asia,sau,1916,36.58,1517.06,2256620
asia,sau,1917,36.68,1571.88,2268652
asia,sau,1918,30.49,1628.69,2289522
asia,sau,1919,36.87,1687.56,2310584
asia,sau,1920,36.97,1748.55,2331840
asia,sau,1921,37.07,1811.74,2353292
asia,sau,1922,37.17,1877.22,2374941
asia,sau,1923,37.26,1945.07,2396789
asia,sau,1924,37.36,2015.36,2418838
asia,sau,1925,37.46,2088.2,2441089
asia,sau,1926,37.55,2163.67,2463546
asia,sau,1927,37.65,2241.87,2486209
asia,sau,1928,37.75,2322.9,2509080
asia,sau,1929,37.85,2406.85,2532162
asia,sau,1930,37.94,2493.83,2555457
asia,sau,1931,38.04,2583.97,2578965
asia,sau,1932,38.14,2677.35,2602690
asia,sau,1933,38.24,2774.12,2626633
asia,sau,1934,38.33,2874.38,2650797
asia,sau,1935,38.43,2978.26,2675182
asia,sau,1936,38.53,3085.9,2699792
asia,sau,1937,38.63,3197.43,2724629
asia,sau,1938,38.72,3312.99,2749693
asia,sau,1939,38.82,3432.72,2774989
asia,sau,1940,38.92,3556.79,2800517
asia,sau,1941,39.02,3741.68,2826280
asia,sau,1942,39.11,3936.18,2852280
asia,sau,1943,39.21,4140.79,2878519
asia,sau,1944,39.31,4356.04,2905000
asia,sau,1945,39.41,4582.48,2931724
asia,sau,1946,41.69,4820.68,2958694
asia,sau,1947,43.98,5071.27,2985912
asia,sau,1948,46.28,5334.89,3013381
asia,sau,1949,48.6,5612.21,3047907
asia,sau,1950,50.92,5903.95,3089693
asia,sau,1951,51.28,6378.54,3183582
asia,sau,1952,51.56,6737.9,3279345
asia,sau,1953,51.9,7377.83,3377019
asia,sau,1954,52.27,8189.24,3477534
asia,sau,1955,52.56,8343.09,3581910
asia,sau,1956,52.87,8912.55,3690028
asia,sau,1957,53.19,9179.89,3802027
asia,sau,1958,53.52,9573.3,3916797
asia,sau,1959,53.89,10490.46,4036568
asia,sau,1960,54.34,11454.68,4165563
asia,sau,1961,54.83,12714.7,4306048
asia,sau,1962,55.37,14112.16,4458516
asia,sau,1963,55.88,15199.52,4621655
asia,sau,1964,56.39,16380.47,4795130
asia,sau,1965,56.93,18171.42,4978922
asia,sau,1966,57.51,20584.75,5173237
asia,sau,1967,58.08,22137.18,5381026
asia,sau,1968,58.63,23815.17,5604582
asia,sau,1969,59.16,25315.57,5844843
asia,sau,1970,59.81,27330.81,6106191
asia,sau,1971,60.49,31347.71,6396658
asia,sau,1972,61.39,36438.3,6724260
asia,sau,1973,62.22,43408.93,7088758
asia,sau,1974,63.07,49061.74,7483506
asia,sau,1975,63.63,45371.64,7897544
asia,sau,1976,64.25,49468.61,8319556
asia,sau,1977,64.83,52615.66,8755219
asia,sau,1978,65.26,50197.61,9210564
asia,sau,1979,65.58,52426.9,9682002
asia,sau,1980,66.06,53760.21,10171710
asia,sau,1981,66.6,53951.34,10678211
asia,sau,1982,66.89,45463.98,11201154
asia,sau,1983,67.13,37491.8,11746020
asia,sau,1984,67.33,34871.41,12310361
asia,sau,1985,67.54,30523.59,12890245
asia,sau,1986,67.74,31820.26,13483349
asia,sau,1987,67.95,29776.13,14089798
asia,sau,1988,68.15,31559.25,14713715
asia,sau,1989,68.21,30713.17,15353227
asia,sau,1990,68.08,34288.81,16004763
asia,sau,1991,68.46,38923.94,16654276
asia,sau,1992,68.77,39988.51,17281350
asia,sau,1993,69.01,39059.82,17846461
asia,sau,1994,69.22,38946.26,18367528
asia,sau,1995,69.4,38669.12,18888857
asia,sau,1996,69.62,39292.68,19410280
asia,sau,1997,69.76,39284.54,19938377
asia,sau,1998,70.01,39921.21,20472580
asia,sau,1999,70.19,37896.88,21009660
asia,sau,2000,70.37,39438.76,21547390
asia,sau,2001,70.57,38343.41,22085929
asia,sau,2002,70.74,36635.94,22623415
asia,sau,2003,70.87,40050.17,23150847
asia,sau,2004,71.07,42484.06,23661808
asia,sau,2005,71.16,43659.69,24397644
asia,sau,2006,71.21,43252.06,25382870
asia,sau,2007,71.29,42390.91,26400068
asia,sau,2008,71.4,43293.92,27437353
asia,sau,2009,71.62,40726.19,28483797
asia,sau,2010,71.84,41231.57,29411929
asia,sau,2011,72.2,44642.76,30150945
asia,sau,2012,72.56,46041.67,30821543
asia,sau,2013,72.88,46359.84,31482498
asia,sau,2014,73.17,47261.68,32125564
asia,sau,2015,73.25,48535.16,32749848
asia,sau,2016,73.71,48691.27,33416270
asia,sau,2017,74.02,47551.86,34193122
asia,sau,2018,74.28,47714.11,35018133
asia,sau,2019,74.52,47024.54,35827362
asia,sau,2020,74.34,44770.91,35997107
asia,sau,2021,74.82,46587.15,35950396
asia,sau,2022,74.98,50022.93,36408820
asia,sau,2023,75.14,49415.86,36947025
africa,sen,1800,25.2,708.99,1009886
africa,sen,1801,25.2,709.57,1009886
africa,sen,1802,25.2,710.14,1009886
africa,sen,1803,25.2,710.71,1009886
africa,sen,1804,25.2,711.29,1009886
africa,sen,1805,25.2,711.86,1009886
africa,sen,1806,25.2,713.87,1009886
africa,sen,1807,25.2,714.45,1009886
africa,sen,1808,25.2,715.03,1009886
africa,sen,1809,25.2,715.6,1009886
africa,sen,1810,25.2,716.18,1009886
africa,sen,1811,25.2,716.76,1009886
africa,sen,1812,25.2,717.34,1009886
africa,sen,1813,25.2,717.92,1009886
africa,sen,1814,25.2,718.5,1009886
africa,sen,1815,25.2,719.08,1009886
africa,sen,1816,25.2,719.66,1009886
africa,sen,1817,25.2,720.24,1009886
africa,sen,1818,25.2,720.82,1009886
africa,sen,1819,25.2,722.86,1009344
africa,sen,1820,25.2,723.44,1008261
africa,sen,1821,25.2,726.93,1006639
africa,sen,1822,25.2,730.42,1004479
africa,sen,1823,25.2,735.37,1001782
africa,sen,1824,25.2,738.87,999093
africa,sen,1825,25.2,743.83,996411
africa,sen,1826,25.2,747.35,993736
africa,sen,1827,25.2,752.33,991069
africa,sen,1828,25.2,755.85,988409
africa,sen,1829,25.2,760.85,985755
africa,sen,1830,25.2,764.38,983109
africa,sen,1831,25.2,769.39,980470
africa,sen,1832,25.2,772.94,977838
africa,sen,1833,25.2,777.96,975213
africa,sen,1834,25.2,781.52,972595
africa,sen,1835,25.2,786.55,969985
africa,sen,1836,25.2,791.59,967381
africa,sen,1837,25.2,795.17,964784
africa,sen,1838,25.2,800.23,962194
africa,sen,1839,25.2,803.82,959611
africa,sen,1840,25.2,808.89,957035
africa,sen,1841,25.2,813.97,954466
africa,sen,1842,25.2,817.58,951904
africa,sen,1843,25.2,822.67,949349
africa,sen,1844,25.2,827.77,946800
africa,sen,1845,25.2,832.87,944259
africa,sen,1846,25.2,836.51,941724
africa,sen,1847,25.2,841.63,939196
africa,sen,1848,25.2,846.76,936675
africa,sen,1849,25.2,851.89,935779
africa,sen,1850,25.2,855.55,936513
africa,sen,1851,25.2,860.7,938556
africa,sen,1852,25.2,865.86,942237
africa,sen,1853,25.2,871.03,947560
africa,sen,1854,25.2,876.2,952913
africa,sen,1855,25.2,879.89,958296
africa,sen,1856,25.2,885.08,963709
africa,sen,1857,25.2,890.28,969153
africa,sen,1858,25.2,895.48,974628
africa,sen,1859,25.2,900.7,980527
africa,sen,1860,25.2,905.92,986857
africa,sen,1861,25.2,911.14,993623
africa,sen,1862,25.2,916.38,1000831
africa,sen,1863,25.2,921.62,1008484
africa,sen,1864,25.2,926.87,1016197
africa,sen,1865,25.2,932.13,1023968
africa,sen,1866,25.2,937.4,1031798
africa,sen,1867,25.2,942.68,1039688
africa,sen,1868,25.2,947.96,1047638
africa,sen,1869,25.2,953.25,1056288
africa,sen,1870,25.2,958.55,1065648
africa,sen,1871,25.3,963.86,1075732
africa,sen,1872,25.4,969.17,1086550
africa,sen,1873,25.49,974.49,1098117
africa,sen,1874,25.59,979.82,1109806
africa,sen,1875,25.69,985.16,1121620
africa,sen,1876,25.79,990.51,1133560
africa,sen,1877,25.88,995.86,1145626
africa,sen,1878,25.98,1002.74,1157821
africa,sen,1879,26.08,1008.12,1169672
africa,sen,1880,26.18,1013.5,1181172
africa,sen,1881,26.28,1018.88,1192313
africa,sen,1882,26.37,1025.8,1203088
africa,sen,1883,26.47,1031.21,1213488
africa,sen,1884,26.57,1036.62,1223978
africa,sen,1885,26.67,1042.04,1234559
africa,sen,1886,26.76,1049,1245231
africa,sen,1887,26.86,1054.44,1255995
africa,sen,1888,26.96,1059.89,1266851
africa,sen,1889,27.06,1066.88,1277286
africa,sen,1890,27.15,1072.34,1287292
africa,sen,1891,27.25,1077.81,1296862
africa,sen,1892,27.35,1084.83,1305989
africa,sen,1893,27.45,1090.32,1314666
africa,sen,1894,27.55,1097.36,1323401
africa,sen,1895,27.64,1102.87,1332194
africa,sen,1896,27.74,1109.92,1341044
africa,sen,1897,27.84,1115.45,1349954
africa,sen,1898,27.94,1122.53,1358922
africa,sen,1899,28.03,1128.07,1367950
